season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48,champion
2009,D.J. Mbenga,C,28,LAL,7,0.0,2.3,0.1,0.9,0.167,0.0,0.0,,0.1,0.9,0.167,0.167,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.3,0.3,0.0,0.3,0.0,10.5,-14.3,-0.9,21.7,0.0,0.0,0.0,16.0,-13.4,0.0,-0.1,-6.6,0.0,25.0,10.9,0.167,22.9,0.0,-0.1,-0.342,True
2009,Zydrunas Ilgauskas,C,33,CLE,14,14.0,29.1,4.4,9.9,0.449,0.1,0.9,0.154,4.3,8.9,0.48,0.457,1.5,2.4,0.636,1.9,5.9,7.8,1.2,0.4,0.9,0.6,3.4,10.5,7.4,2.8,-0.1,0.4,25.3,0.7,0.094,0.239,407.0,-0.5,8.8,0.4,14.5,0.7,5.6,17.3,0.482,19.2,0.2,1.1,0.131,False
2009,Andre Iguodala,SF,25,PHI,6,6.0,44.8,7.3,16.3,0.449,1.8,4.7,0.393,5.5,11.7,0.471,0.505,5.0,7.7,0.652,1.0,5.3,6.3,6.7,1.8,0.0,4.0,1.5,21.5,27.3,0.0,4.5,0.6,14.7,0.2,0.286,0.469,269.0,3.9,2.9,0.2,18.0,2.2,16.9,8.9,0.546,25.7,0.4,0.4,0.077,False
2009,Othello Hunter,PF,22,ATL,4,0.0,3.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.8,0.8,1.5,0.0,0.3,0.3,0.0,0.3,1.0,0.0,6.8,8.7,2.4,29.7,0.0,0.0,0.0,14.0,6.3,25.0,0.1,30.3,4.2,0.0,27.2,0.667,10.7,0.0,0.1,0.304,False
2009,Lindsey Hunter,PG,38,CHI,6,0.0,4.0,0.2,0.5,0.333,0.2,0.5,0.333,0.0,0.0,,0.5,0.5,0.7,0.75,0.0,0.8,0.8,0.8,0.3,0.0,0.0,0.5,1.0,30.5,0.0,7.3,6.5,23.0,0.0,1.0,1.333,24.0,0.8,0.0,0.1,20.1,4.3,0.0,12.2,0.63,9.0,0.1,0.1,0.261,False
2009,Josh Howard,SF,28,DAL,10,10.0,29.5,5.6,12.8,0.438,0.8,3.2,0.25,4.8,9.6,0.5,0.469,3.8,4.9,0.776,1.0,4.1,5.1,1.3,0.9,0.4,2.1,2.4,15.8,8.0,1.1,-1.4,-1.5,16.4,0.1,0.25,0.383,295.0,0.1,4.4,0.1,16.0,1.6,12.3,10.6,0.528,27.4,0.0,0.2,0.039,False
2009,Dwight Howard,C,23,ORL,23,23.0,39.3,7.0,11.7,0.601,0.0,0.1,0.0,7.0,11.6,0.605,0.601,6.3,9.9,0.636,4.3,11.0,15.3,1.9,0.9,2.6,2.9,4.4,20.3,9.0,5.3,6.2,3.0,35.1,1.9,0.007,0.851,903.0,3.2,13.8,2.6,25.5,1.2,15.4,24.5,0.634,23.3,1.8,4.5,0.241,False
2009,Eddie House,PG,30,BOS,14,0.0,16.6,2.9,5.5,0.519,1.3,2.6,0.486,1.6,2.9,0.55,0.636,0.7,0.8,0.909,0.1,1.3,1.4,0.9,0.8,0.0,0.4,1.9,7.7,9.9,0.0,4.1,2.0,9.4,0.3,0.481,0.143,232.0,2.1,1.0,0.6,17.1,2.5,6.8,5.1,0.66,17.5,0.4,0.8,0.175,False
2009,Al Horford,C,22,ATL,9,9.0,28.0,2.8,6.6,0.424,0.0,0.1,0.0,2.8,6.4,0.431,0.424,1.3,2.0,0.667,1.3,4.4,5.8,2.0,0.7,0.7,0.4,2.9,6.9,13.5,2.3,0.0,1.1,22.0,0.2,0.017,0.305,252.0,-1.0,5.6,0.2,12.5,1.4,5.6,13.1,0.463,14.0,0.1,0.4,0.078,False
2009,Reggie Evans,PF,28,PHI,5,0.0,7.2,0.4,1.8,0.222,0.0,0.0,,0.4,1.8,0.222,0.222,0.6,0.8,0.75,0.4,1.6,2.0,0.0,0.6,0.0,0.4,0.8,1.4,0.0,0.0,-5.0,0.4,27.5,0.1,0.0,0.444,36.0,-5.4,7.1,-0.1,5.5,4.5,15.7,17.5,0.325,17.2,0.0,0.0,-0.06,False
2009,Ryan Bowen,SF,33,NOH,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-41.5,-9.4,0.0,0.0,0.0,0.0,2.0,-32.1,0.0,0.0,-31.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,-0.638,False
2009,Tim Duncan,C,32,SAS,5,5.0,32.8,8.2,15.4,0.532,0.0,0.0,,8.2,15.4,0.532,0.532,3.4,5.6,0.607,2.4,5.6,8.0,3.2,0.6,1.2,1.4,2.2,19.8,20.4,3.3,6.7,1.1,21.8,0.1,0.0,0.364,164.0,5.5,8.5,0.5,27.3,1.0,7.3,14.8,0.554,29.2,0.4,0.6,0.171,False
2009,Matt Bonner,PF,28,SAS,5,5.0,20.0,1.0,4.6,0.217,0.6,2.6,0.231,0.4,2.0,0.2,0.283,0.4,0.4,1.0,1.2,2.0,3.2,0.0,0.6,0.4,0.4,2.0,3.0,0.0,1.8,-7.1,-1.7,12.8,0.1,0.565,0.087,100.0,-5.3,7.0,-0.2,3.3,1.7,7.7,9.7,0.314,12.9,-0.1,-0.1,-0.063,False
2009,Chauncey Billups,PG,32,DEN,16,16.0,38.7,5.6,12.3,0.457,2.8,5.9,0.468,2.9,6.4,0.447,0.569,6.6,7.3,0.906,0.3,3.5,3.8,6.8,1.3,0.3,1.9,2.4,20.6,27.9,0.6,6.1,0.4,11.0,0.4,0.477,0.594,619.0,5.8,1.0,2.8,22.9,1.7,11.1,5.9,0.664,20.6,1.3,3.2,0.249,False
2009,Mike Bibby,PG,30,ATL,11,11.0,35.5,4.5,9.6,0.462,2.4,4.4,0.542,2.1,5.3,0.397,0.585,1.9,2.0,0.955,0.5,2.8,3.4,4.2,0.9,0.2,2.2,3.1,13.2,23.5,0.5,2.3,0.4,11.0,0.2,0.453,0.208,390.0,2.0,1.8,0.7,15.2,1.5,17.2,6.0,0.627,17.9,0.4,0.8,0.103,False
2009,Michael Beasley,PF,20,MIA,7,0.0,25.4,4.9,12.6,0.386,0.6,1.9,0.308,4.3,10.7,0.4,0.409,1.9,2.4,0.765,1.4,5.9,7.3,1.0,0.3,1.0,1.6,2.0,12.1,8.5,3.4,-3.6,-1.8,27.1,0.3,0.148,0.193,178.0,-1.8,7.7,-0.2,14.9,0.7,10.3,18.1,0.445,30.9,-0.1,0.1,0.021,False
2009,Jerryd Bayless,PG,20,POR,2,0.0,5.5,1.0,3.0,0.333,0.0,0.5,0.0,1.0,2.5,0.4,0.333,1.0,1.5,0.667,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,3.0,0.0,7.8,-3.1,-2.8,12.5,0.0,0.167,0.5,11.0,-0.3,0.0,-0.1,9.5,0.0,12.0,5.7,0.41,38.4,0.0,0.0,-0.193,False
2009,Nicolas Batum,SF,20,POR,6,5.0,10.5,0.8,1.5,0.556,0.3,0.7,0.5,0.5,0.8,0.6,0.667,0.0,0.0,,0.2,0.3,0.5,0.2,0.2,0.3,0.5,1.2,2.0,2.6,2.7,-2.6,-0.6,4.4,0.0,0.444,0.0,63.0,-2.0,1.8,0.0,6.1,0.9,25.0,3.0,0.667,9.7,0.0,0.0,0.018,False
2009,Shane Battier,SG,30,HOU,13,13.0,38.2,2.5,6.2,0.407,1.3,4.2,0.315,1.2,2.1,0.593,0.512,1.7,1.8,0.957,1.6,3.3,4.9,2.4,1.1,0.7,1.2,2.5,8.1,9.7,1.4,2.9,2.6,9.9,0.5,0.667,0.284,496.0,0.3,5.2,0.6,11.1,1.6,14.1,7.6,0.576,10.3,0.6,1.1,0.11,False
2009,Tony Battie,PF,32,ORL,21,0.0,6.1,1.0,2.1,0.467,0.0,0.0,,1.0,2.1,0.467,0.467,0.1,0.2,0.6,0.3,0.6,1.0,0.1,0.0,0.1,0.1,0.6,2.1,2.9,1.9,-3.2,-0.9,12.7,0.1,0.0,0.111,128.0,-2.3,6.9,0.0,10.5,0.0,4.1,9.8,0.477,18.6,0.0,0.1,0.051,False
2009,Brandon Bass,C,23,DAL,10,0.0,19.2,3.3,6.0,0.55,0.0,0.0,,3.3,6.0,0.55,0.55,2.8,3.1,0.903,1.3,2.8,4.1,0.7,0.7,0.4,0.4,2.2,9.4,6.4,1.7,3.5,0.4,17.2,0.1,0.0,0.517,192.0,3.1,8.7,0.8,22.8,1.9,5.2,13.1,0.638,19.2,0.3,0.9,0.22,False
2009,Brent Barry,SG,37,HOU,4,0.0,8.8,1.3,2.5,0.5,0.8,2.0,0.375,0.5,0.5,1.0,0.65,0.0,0.0,,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.8,3.3,15.2,0.0,1.5,2.6,13.1,0.1,0.8,0.0,35.0,-1.1,0.0,0.0,12.0,3.1,28.6,6.8,0.65,19.2,0.0,0.0,0.049,False
2009,J.J. Barea,SG,24,DAL,10,4.0,22.1,3.1,7.1,0.437,0.5,1.6,0.313,2.6,5.5,0.473,0.472,0.9,1.3,0.692,0.3,1.7,2.0,3.4,0.3,0.0,0.6,1.3,7.6,25.6,0.0,-1.1,-1.8,9.1,0.0,0.225,0.183,221.0,0.6,1.7,0.3,13.5,0.7,7.3,5.6,0.495,17.8,0.0,0.3,0.062,False
2009,Renaldo Balkman,PF,24,DEN,8,0.0,2.5,0.3,0.8,0.333,0.0,0.1,0.0,0.3,0.6,0.4,0.333,0.0,0.0,,0.3,0.3,0.5,0.1,0.5,0.0,0.0,0.4,0.5,7.4,0.0,4.2,5.8,12.1,0.1,0.167,0.0,20.0,-1.5,11.9,0.0,16.0,10.4,0.0,12.0,0.333,13.7,0.0,0.1,0.139,False
2009,Hilton Armstrong,C,24,NOH,4,1.0,13.3,1.5,3.3,0.462,0.0,0.0,,1.5,3.3,0.462,0.462,0.8,2.5,0.3,0.8,1.3,2.0,0.3,1.0,0.3,1.5,3.8,3.8,4.0,1.6,-10.0,0.0,12.0,0.0,0.0,0.769,53.0,-10.0,6.6,-0.2,2.3,4.0,25.6,9.2,0.431,21.0,-0.1,-0.2,-0.17,False
2009,Trevor Ariza,SF,23,LAL,23,23.0,31.4,4.0,8.0,0.497,1.7,3.7,0.476,2.3,4.4,0.515,0.605,1.6,2.8,0.563,1.0,3.3,4.2,2.3,1.6,0.4,1.7,3.2,11.3,11.6,1.2,3.8,2.5,12.0,1.1,0.454,0.346,722.0,1.3,3.6,1.0,14.7,2.6,15.1,7.8,0.61,15.9,1.0,2.2,0.143,True
2009,Joel Anthony,C,26,MIA,6,2.0,14.7,0.7,0.8,0.8,0.0,0.0,,0.7,0.8,0.8,0.8,0.3,0.3,1.0,1.5,1.7,3.2,0.3,0.0,1.2,0.2,1.5,1.7,3.7,6.9,2.6,2.8,13.4,0.1,0.0,0.4,88.0,-0.1,14.0,0.2,13.6,0.0,14.5,13.6,0.85,4.0,0.1,0.3,0.181,False
2009,Carmelo Anthony,SF,24,DEN,16,16.0,38.3,9.1,20.1,0.453,1.5,4.1,0.364,7.6,16.0,0.477,0.491,7.4,9.0,0.826,1.6,4.2,5.8,4.1,1.8,0.6,2.3,3.8,27.2,19.8,1.4,5.0,0.5,13.3,0.6,0.205,0.447,612.0,4.5,5.0,1.9,24.3,2.4,8.8,9.1,0.564,31.5,1.1,2.6,0.201,False
2009,Chris Andersen,C,30,DEN,15,0.0,21.9,2.3,3.6,0.63,0.0,0.1,0.0,2.3,3.5,0.642,0.63,1.9,2.9,0.659,1.9,4.4,6.3,0.6,0.3,2.1,0.5,2.8,6.5,4.1,8.4,3.0,2.4,24.4,0.5,0.019,0.815,328.0,0.5,10.5,0.9,18.4,0.8,9.8,17.4,0.661,11.3,0.4,1.4,0.203,False
2009,Rafer Alston,PG,32,ORL,23,23.0,32.2,4.6,12.1,0.38,1.6,4.9,0.319,3.0,7.2,0.422,0.444,1.4,1.9,0.75,0.1,2.3,2.4,4.1,1.4,0.2,1.7,2.3,12.2,22.4,0.4,-0.3,0.9,8.9,0.9,0.405,0.158,740.0,-1.2,0.5,-0.2,11.8,2.4,11.8,4.8,0.471,22.1,0.3,0.7,0.043,False
2009,Tony Allen,SG,27,BOS,10,0.0,6.0,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.2,0.0,0.1,0.4,0.9,7.4,0.0,-2.1,1.6,16.2,0.1,0.0,0.125,60.0,-3.7,1.9,0.0,7.9,1.8,10.6,8.9,0.533,7.3,0.0,0.1,0.077,False
2009,Ray Allen,SG,33,BOS,14,14.0,40.4,5.9,14.7,0.403,2.5,7.1,0.35,3.4,7.6,0.453,0.488,3.9,4.1,0.948,0.9,3.0,3.9,2.6,1.1,0.4,1.8,2.5,18.3,11.0,0.7,1.4,-0.4,9.0,0.5,0.485,0.282,565.0,1.8,2.7,0.7,14.2,1.4,9.7,5.8,0.553,21.0,0.4,1.2,0.104,False
2009,Arron Afflalo,SG,23,DET,4,0.0,16.5,2.5,5.3,0.476,0.5,2.5,0.2,2.0,2.8,0.727,0.524,0.8,1.3,0.6,0.3,0.5,0.8,0.3,0.0,0.5,0.8,2.3,6.3,3.0,2.8,-1.7,0.0,4.1,0.0,0.476,0.238,66.0,-1.7,1.9,0.0,8.4,0.0,11.5,3.0,0.539,20.1,0.0,0.0,-0.016,False
2009,Brevin Knight,PG,33,UTA,5,0.0,3.4,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.8,0.0,24.2,0.0,-18.6,-2.4,7.1,0.0,0.0,0.0,17.0,-16.2,0.0,-0.1,-11.0,3.0,50.0,3.4,0.0,15.6,-0.1,-0.1,-0.353,False
2009,Steve Blake,PG,28,POR,6,6.0,38.5,3.7,7.5,0.489,1.7,4.0,0.417,2.0,3.5,0.571,0.6,0.8,1.2,0.714,0.7,3.3,4.0,6.2,0.8,0.0,1.5,1.8,9.8,26.7,0.0,2.2,-0.2,11.9,0.1,0.533,0.156,231.0,2.4,2.0,0.5,15.0,1.2,15.8,6.5,0.614,12.6,0.2,0.5,0.114,False
2009,Carlos Boozer,PF,27,UTA,5,5.0,37.2,7.6,14.4,0.528,0.0,0.0,,7.6,14.4,0.528,0.528,5.4,7.0,0.771,2.4,10.8,13.2,2.2,1.6,0.4,3.0,3.6,20.6,11.3,0.9,2.9,1.3,34.8,0.2,0.0,0.486,186.0,1.6,7.1,0.3,20.4,2.2,14.6,20.4,0.589,24.3,0.2,0.4,0.114,False
2009,Yakhouba Diawara,SF,26,MIA,5,0.0,4.2,0.2,0.6,0.333,0.0,0.2,0.0,0.2,0.4,0.5,0.333,0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.0,-6.2,1.7,28.0,0.0,0.333,0.667,21.0,-7.9,0.0,0.0,2.8,2.8,0.0,15.0,0.258,9.5,0.0,0.0,-0.011,False
2009,Bruce Bowen,SF,37,SAS,5,2.0,26.0,1.4,2.6,0.538,1.0,1.8,0.556,0.4,0.8,0.5,0.731,0.4,0.4,1.0,0.0,3.0,3.0,0.6,0.6,0.0,0.6,2.0,4.2,3.4,0.0,-0.4,2.0,14.7,0.0,0.692,0.154,130.0,-2.4,0.0,0.1,7.4,1.3,17.8,7.0,0.756,6.4,0.1,0.2,0.059,False
2009,Glen Davis,C,23,BOS,14,14.0,36.4,6.1,12.5,0.491,0.0,0.0,,6.1,12.5,0.491,0.491,3.5,4.9,0.71,2.4,3.3,5.6,1.8,1.3,0.6,1.4,4.2,15.8,8.6,1.3,0.4,1.0,11.0,0.6,0.0,0.394,510.0,-0.6,7.5,0.7,15.2,1.9,8.9,9.2,0.538,20.4,0.3,1.2,0.117,False
2009,Antonio Daniels,PG,33,NOH,5,0.0,12.8,0.4,2.6,0.154,0.2,0.8,0.25,0.2,1.8,0.111,0.192,1.8,2.2,0.818,0.2,0.4,0.6,1.8,0.4,0.2,1.0,0.2,2.8,25.7,1.3,-4.4,-2.7,4.0,0.0,0.308,0.846,64.0,-1.7,1.8,-0.1,6.5,1.7,21.9,2.9,0.392,17.0,0.0,-0.2,-0.122,False
2009,Erick Dampier,C,33,DAL,10,10.0,25.5,2.2,3.6,0.611,0.0,0.0,,2.2,3.6,0.611,0.611,1.3,2.1,0.619,2.5,3.6,6.1,0.7,0.4,0.9,1.9,4.1,5.7,4.2,2.9,-3.2,-0.5,16.6,0.1,0.0,0.583,255.0,-2.8,12.6,0.1,9.8,0.8,29.6,14.7,0.63,11.9,-0.1,0.2,0.045,False
2009,Samuel Dalembert,C,27,PHI,6,6.0,22.2,2.7,4.2,0.64,0.0,0.0,,2.7,4.2,0.64,0.64,0.5,0.7,0.75,1.7,6.2,7.8,0.5,0.3,1.5,1.0,4.0,5.8,3.8,6.0,2.2,3.3,34.4,0.2,0.0,0.16,133.0,-1.0,9.6,0.2,15.2,0.8,18.3,22.2,0.654,12.0,0.1,0.4,0.144,False
2009,Daequan Cook,SF,21,MIA,7,0.0,23.0,1.9,6.0,0.31,1.3,4.3,0.3,0.6,1.7,0.333,0.417,0.3,0.3,1.0,0.4,2.0,2.4,0.6,0.3,0.0,0.9,2.6,5.3,4.4,0.0,-7.9,-2.5,10.2,0.1,0.714,0.048,161.0,-5.4,2.5,-0.2,3.2,0.7,12.3,6.7,0.431,15.7,-0.2,-0.1,-0.016,False
2009,Brian Cook,PF,28,HOU,6,0.0,5.3,0.7,2.5,0.267,0.3,1.5,0.222,0.3,1.0,0.333,0.333,0.0,0.0,,0.5,1.5,2.0,0.5,0.3,0.2,0.7,0.7,1.7,16.1,2.4,-3.1,1.8,32.3,0.1,0.6,0.0,32.0,-4.8,11.5,-0.2,7.3,3.4,21.1,22.2,0.333,28.5,0.0,-0.1,-0.123,False
2009,Jarron Collins,C,30,UTA,3,3.0,11.7,0.3,1.7,0.2,0.0,0.0,,0.3,1.7,0.2,0.2,2.0,2.7,0.75,1.3,2.0,3.3,0.3,0.3,0.0,0.0,3.0,2.7,4.1,0.0,-3.4,-0.1,20.6,0.0,0.0,1.6,35.0,-3.3,12.6,0.1,9.3,1.5,0.0,16.4,0.469,10.7,0.0,0.1,0.108,False
2009,Speedy Claxton,PG,30,ATL,1,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1,2.0,0.0,0.0,,,3.0,-6.1,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.022,False
2009,Tyson Chandler,C,26,NOH,4,4.0,23.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.8,1.5,0.5,2.0,3.3,5.3,0.5,0.5,0.3,2.0,4.3,3.8,4.1,0.9,-7.8,-1.1,17.6,0.0,0.0,0.5,94.0,-6.6,10.0,-0.1,3.7,1.1,35.3,13.6,0.512,11.5,-0.1,-0.2,-0.09,False
2009,Mario Chalmers,PG,22,MIA,7,7.0,33.0,2.9,7.1,0.4,0.9,3.0,0.286,2.0,4.1,0.483,0.46,0.7,1.0,0.714,0.9,1.9,2.7,4.4,2.9,0.1,2.4,3.0,7.3,23.7,0.4,0.4,3.0,6.6,0.4,0.42,0.14,231.0,-2.6,3.5,-0.1,11.8,5.0,24.3,5.2,0.48,15.7,0.1,0.3,0.063,False
2009,Anthony Carter,PG,33,DEN,16,0.0,14.3,1.3,3.1,0.408,0.1,0.8,0.167,1.1,2.3,0.486,0.429,0.1,0.3,0.5,0.7,1.3,2.0,2.1,0.9,0.1,0.7,1.7,2.8,21.7,0.4,-1.6,1.6,11.2,0.3,0.245,0.082,228.0,-3.2,5.7,0.1,10.6,3.4,17.8,8.4,0.433,12.4,0.0,0.3,0.068,False
2009,Matt Carroll,SG,28,DAL,4,0.0,3.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,-8.6,-1.0,16.8,0.0,0.0,0.0,14.0,-7.6,0.0,0.0,0.2,0.0,33.3,8.8,0.5,10.2,0.0,0.0,-0.107,False
2009,Will Bynum,PG,26,DET,4,0.0,19.5,4.5,9.8,0.462,0.3,1.0,0.25,4.3,8.8,0.486,0.474,2.5,2.5,1.0,0.3,1.3,1.5,2.5,1.3,0.0,2.0,2.3,11.8,30.1,0.0,6.3,2.8,8.7,0.1,0.103,0.256,78.0,3.5,1.6,0.0,19.9,3.7,15.6,5.0,0.541,33.4,0.2,0.1,0.035,False
2009,Andrew Bynum,C,21,LAL,23,18.0,17.4,2.5,5.5,0.457,0.0,0.0,,2.5,5.5,0.457,0.457,1.2,1.9,0.651,1.4,2.3,3.7,0.4,0.3,0.9,0.8,3.3,6.3,4.0,4.4,-4.1,-0.4,15.3,0.6,0.0,0.339,400.0,-3.6,9.7,0.1,11.8,1.1,11.5,12.6,0.493,18.9,-0.2,0.8,0.092,True
2009,Rasual Butler,SF,29,NOH,5,5.0,31.6,3.4,7.4,0.459,2.0,3.8,0.526,1.4,3.6,0.389,0.595,1.8,1.8,1.0,0.6,2.4,3.0,0.2,0.2,0.8,1.2,2.8,10.6,1.3,2.2,0.5,-0.6,9.6,-0.1,0.514,0.243,158.0,1.1,2.2,0.2,10.4,0.3,12.8,5.8,0.647,14.1,0.1,0.0,0.014,False
2009,Kobe Bryant,SG,30,LAL,23,23.0,40.9,10.5,23.0,0.457,1.6,4.6,0.349,8.9,18.4,0.483,0.492,7.6,8.6,0.883,0.8,4.5,5.3,5.5,1.7,0.9,2.6,2.6,30.2,26.0,1.9,9.1,1.7,12.8,1.4,0.2,0.372,940.0,7.4,2.4,3.3,26.8,2.1,8.7,7.6,0.564,32.9,2.6,4.7,0.238,True
2009,Shannon Brown,SG,23,LAL,21,0.0,13.1,1.7,4.0,0.434,0.6,1.2,0.48,1.1,2.8,0.414,0.506,0.9,1.1,0.792,0.4,0.8,1.2,0.6,0.5,0.1,0.5,1.3,4.9,7.3,0.6,-0.4,-0.2,7.1,0.3,0.301,0.289,276.0,-0.2,3.4,0.3,12.2,1.9,9.7,5.3,0.55,17.2,0.1,0.7,0.114,True
2009,Kwame Brown,C,26,DET,3,0.0,16.0,1.0,2.7,0.375,0.0,0.0,,1.0,2.7,0.375,0.375,1.0,1.3,0.75,2.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,5.7,-6.1,0.5,25.4,0.0,0.0,0.5,48.0,-6.6,15.8,0.0,6.8,0.0,23.5,20.4,0.461,13.5,-0.1,0.0,0.007,False
2009,Devin Brown,SG,30,NOH,3,0.0,11.0,1.0,2.7,0.375,0.0,1.3,0.0,1.0,1.3,0.75,0.375,0.7,0.7,1.0,0.7,1.0,1.7,0.0,0.0,0.0,1.0,0.7,2.7,0.0,0.0,-10.2,-4.8,11.5,0.0,0.5,0.25,33.0,-5.4,7.1,-0.1,2.3,0.0,25.3,9.2,0.45,17.1,-0.1,-0.1,-0.168,False
2009,Aaron Brooks,PG,24,HOU,13,13.0,34.2,5.9,13.1,0.453,2.1,4.9,0.422,3.8,8.2,0.472,0.532,2.8,3.5,0.804,0.3,2.3,2.6,3.4,0.4,0.2,2.2,2.2,16.8,18.5,0.5,1.7,0.1,7.8,0.3,0.376,0.271,444.0,1.6,1.1,0.6,15.5,0.6,13.2,4.5,0.573,23.7,0.4,0.9,0.1,False
2009,Ronnie Brewer,SF,23,UTA,5,5.0,31.6,4.0,9.8,0.408,0.0,0.4,0.0,4.0,9.4,0.426,0.408,2.2,3.2,0.688,1.4,3.2,4.6,2.6,1.4,0.2,2.2,1.8,10.2,13.7,0.5,-3.2,-0.3,12.2,0.0,0.041,0.327,158.0,-2.9,4.9,-0.1,9.3,2.3,16.4,8.4,0.455,18.7,0.0,-0.1,-0.035,False
2009,Linas Kleiza,SF,24,DEN,14,0.0,15.0,2.2,4.7,0.47,1.2,2.9,0.425,1.0,1.9,0.538,0.598,1.3,1.7,0.75,0.6,2.6,3.2,0.5,0.4,0.1,0.1,1.2,6.9,5.3,0.4,4.5,0.3,21.4,0.2,0.606,0.364,210.0,4.2,4.5,0.7,18.4,1.2,2.5,12.8,0.633,17.1,0.3,0.9,0.199,False
2009,LaMarcus Aldridge,PF,23,POR,6,6.0,39.5,8.5,17.3,0.49,0.2,0.7,0.25,8.3,16.7,0.5,0.495,2.3,3.3,0.7,1.5,6.0,7.5,1.3,0.5,1.7,1.7,2.7,19.5,7.0,3.6,0.9,-0.6,20.9,0.2,0.038,0.192,237.0,1.5,4.4,0.2,18.6,0.7,8.1,11.9,0.519,26.3,0.2,0.3,0.069,False
2009,Kyle Korver,SF,27,UTA,5,2.0,27.2,3.6,9.2,0.391,2.4,5.2,0.462,1.2,4.0,0.3,0.522,1.0,1.4,0.714,0.4,1.8,2.2,2.6,0.6,0.2,0.4,1.8,10.6,16.0,0.6,2.5,-0.4,7.9,0.0,0.565,0.152,136.0,2.9,1.6,0.2,12.8,1.1,3.9,4.7,0.54,16.6,0.2,0.2,0.07,False
2009,James Singleton,PF,27,DAL,9,0.0,4.7,0.6,1.1,0.5,0.2,0.6,0.4,0.3,0.6,0.6,0.6,0.0,0.2,0.0,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.9,1.3,0.0,2.0,-6.6,-2.3,11.2,0.0,0.5,0.2,42.0,-4.3,6.1,0.0,5.6,0.0,15.5,8.8,0.551,14.5,0.0,0.0,-0.012,False
2009,Tim Thomas,PF,31,CHI,2,0.0,7.5,1.5,5.0,0.3,0.5,2.0,0.25,1.0,3.0,0.333,0.35,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.5,2.0,3.5,0.0,0.0,-13.1,-3.4,22.1,0.0,0.4,0.0,15.0,-9.7,0.0,-0.1,-3.8,0.0,9.1,11.7,0.35,33.4,0.0,-0.1,-0.254,False
2009,Kurt Thomas,PF,36,SAS,5,0.0,16.0,1.0,2.2,0.455,0.0,0.0,,1.0,2.2,0.455,0.455,0.6,0.8,0.75,0.8,3.8,4.6,0.4,0.2,0.4,0.8,2.6,2.6,3.8,2.2,-4.9,0.9,30.3,0.1,0.0,0.364,80.0,-5.8,5.8,0.0,6.9,0.7,23.9,17.5,0.509,10.4,-0.1,0.0,0.02,False
2009,Jason Terry,SG,31,DAL,10,1.0,32.5,4.9,12.6,0.389,2.2,5.9,0.373,2.7,6.7,0.403,0.476,2.3,3.0,0.767,0.6,2.2,2.8,1.9,0.6,0.3,1.6,1.8,14.3,9.9,0.8,-2.1,-2.9,8.0,0.0,0.468,0.238,325.0,0.8,2.4,0.1,12.0,1.0,10.3,5.3,0.514,22.7,0.0,0.1,0.017,False
